기관유형,기관분류,상세기관분류,사이트명,사이트 구분,사이트링크
공공기관,대학교,남서울대학교,남서울대학교,웹,http://www.nsu.ac.kr
공공기관,대학교,대구예술대학교,대구예술대학교,웹,http://www.dgau.ac.kr
공공기관,대학교,대한신학대학원대학교,대한신학대학원대학교,웹,http://www.dtu.ac.kr
공공기관,대학교,동서대학교,동서대학교,웹,http://www.dongseo.ac.kr
공공기관,대학교,동양대학교,동양대학교,웹,http://www.dyu.ac.kr
공공기관,대학교,동우대학,동우대학교,웹,http://www.duc.ac.kr
공공기관,대학교,목포가톨릭대학교,목포가톨릭대학교,웹,http://www.mcu.ac.kr
공공기관,대학교,베뢰아대학원대학교,베뢰아국제대학원대학교,웹,http://www.berea.ac.kr
공공기관,대학교,복음신학대학원대학교,건신대학원대학교,웹,http://www.alu.ac.kr
공공기관,대학교,부산가톨릭대학교,부산가톨릭대학교,웹,http://www.cup.ac.kr
공공기관,대학교,부산장신대학교,부산장신대학교,웹,http://www.bpu.ac.kr
공공기관,대학교,삼육간호보건대학,삼육보건대학교,웹,http://www.shu.ac.kr
공공기관,대학교,서울기독대학교,서울기독대학교,웹,http://www.scu.ac.kr
공공기관,대학교,서울성경신학대학원대학교,서울성경신학대학원대학교,웹,http://www.sb.ac.kr
공공기관,대학교,서울장신대학교,서울장신대학교,웹,http://www.sjs.ac.kr
공공기관,대학교,상명대학교,상명대학교,웹,http://www.smu.ac.kr
공공기관,대학교,서해대학,서해대학교,웹,http://www.sohae.ac.kr
공공기관,대학교,수원가톨릭대학교,수원가톨릭대학교,웹,http://www.suwoncatholic.ac.kr
공공기관,대학교,신성대학,신성대학교,웹,http://www.shinsung.ac.kr
공공기관,대학교,연암공업대학,연암공업대학,웹,http://www.yc.ac.kr
공공기관,대학교,영동대학교,영동대학교,웹,http://main.youngdong.ac.kr
공공기관,대학교,영산대학교,영산대학교,웹,http://www.ysu.ac.kr
공공기관,대학교,우송공업대학,우송대학교,웹,http://www.wsu.ac.kr
공공기관,대학교,우송정보대학,우송정보대학,웹,http://www.wsi.ac.kr
공공기관,대학교,원불교대학원대학교,원불교대학원대학교,웹,http://www.wonbuddhism.ac.kr
공공기관,대학교,웨스트민스터신학대학원대학교,웨스트민스터신학대학원대학교,웹,http://www.wgst.ac.kr
공공기관,대학교,위덕대학교,위덕대학교,웹,http://www.uu.ac.kr
공공기관,대학교,인천가톨릭대학교,인천가톨릭대학교,웹,http://www.iccu.ac.kr
공공기관,대학교,중앙승가대학교,중앙승가대학교,웹,http://www.sangha.ac.kr
공공기관,대학교,중앙신학대학원대학교,중앙신학대학원대학교,웹,http://www.ctu.ac.kr
공공기관,대학교,청강문화산업대학,청강문화산업대학,웹,http://www.ck.ac.kr
공공기관,대학교,청운대학교,청운대학교,웹,http://home.chungwoon.ac.kr
공공기관,대학교,초당대학교,초당대학교,웹,http://www.chodang.ac.kr
공공기관,대학교,추계예술대학교,추계예술대학교,웹,http://www.chugye.ac.kr
공공기관,대학교,칼빈대학교,경기칼빈대학교,웹,http://www.calvin.ac.kr
공공기관,대학교,평택대학교,평택대학교,웹,http://www.ptu.ac.kr
공공기관,대학교,한국개발연구원국제정책대학원대학교,한국개발연구원국제정책대학원대학교,웹,http://www.kdischool.ac.kr
공공기관,대학교,한국산업기술대학교,한국산업기술대학교,웹,http://www.kpu.ac.kr
공공기관,대학교,한국성서대학교,한국성서대학교,웹,http://www.bible.ac.kr
공공기관,대학교,한라대학교,한라대학교,웹,http://www.halla.ac.kr
공공기관,대학교,한려대학교,한려대학교,웹,http://www.hanlyo.ac.kr
공공기관,대학교,한세대학교,한세대학교,웹,http://www.hansei.ac.kr
공공기관,대학교,한영신학대학교,한영신학대학교,웹,http://www.hytu.ac.kr
공공기관,대학교,한일장신대학교,한일장신대학교,웹,http://www.hanil.ac.kr
공공기관,대학교,합동신학대학원대학교,합동신학대학원대학교,웹,http://www.hapdong.ac.kr
공공기관,대학교,호원대학교,호원대학교,웹,http://www.howon.ac.kr
공공기관,대학교,횃불트리니티신학대학원대학교,횃불트리니티신학대학원대학교,웹,http://www.ttgst.ac.kr
공공기관,대학교,서울불교대학원대학교,서울불교대학원대학교,웹,http://www.sub.ac.kr
공공기관,대학교,원광디지털대학교,원광디지털대학교,웹,http://www.wdu.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교,웹,http://www.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교생활협동조합,웹,http://coop.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 대학원,웹,http://www.koreatech.ac.kr/grd.do
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 다산정보관,웹,http://dasan.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 온라인교육지원시스템,웹,http://el.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 능력개발교육원,웹,http://hrdi.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 산학협력단,웹,http://sandan.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 학부과,웹,http://cms.koreatech.ac.kr
공공기관,대학교,한국기술교육대학교,한국기술교육대학교 고용노동연수원,웹,http://elti.koreatech.ac.kr
공공기관,대학교,에스라성경대학원대학교,에스라성경대학원대학교,웹,http://ezra.ac.kr
공공기관,대학교,서울외국어대학원대학교,서울외국어대학원대학교 통역번역대학원,웹,http://sufs.ac.kr
공공기관,대학교,경인교육대학교,경인교육대학교,웹,http://www.ginue.ac.kr
공공기관,대학교,서정대학,서정대학교,웹,http://www.seojeong.ac.kr
공공기관,대학교,금강대학교,금강대학교,웹,http://www.ggu.ac.kr
공공기관,대학교,세계사이버대학,세계사이버대학,웹,http://www.world.ac.kr
공공기관,대학교,대구한의대학교,대구한의대학교,웹,http://www.dhu.ac.kr
공공기관,대학교,국제영어대학원대학교,국제영어대학원대학교,웹,http://www.igse.ac.kr
공공기관,대학교,루터대학교,루터대학교,웹,http://www.ltu.ac.kr
공공기관,대학교,천안연암대학,천안연암대학,웹,http://www.yonam.ac.kr
공공기관,대학교,세종사이버대학교,세종사이버대학교,웹,http://portal.sjcu.ac.kr
공공기관,대학교,대전가톨릭대학교,대전가톨릭대학교,웹,http://www.dcatholic.ac.kr
공공기관,대학교,대구외국어대학교,대구외국어대학교,웹,http://www.dufs.ac.kr
공공기관,대학교,사이버외국어대학교,사이버외국어대학교,웹,http://www.cufs.ac.kr
공공기관,대학교,부산디지털대학교,부산디지털대학교,웹,http://www.bdu.ac.kr
공공기관,대학교,한국정보통신기능대학,ICT폴리텍대학(구한국정보통신기능대학),웹,http://www.icpc.ac.kr
공공기관,대학교,서울과학종합대학원대학교,서울과학종합대학원,웹,http://www.assist.ac.kr
공공기관,대학교,청심신학대학원대학교,청심신학대학원대학교,웹,http://www.cheongshim.ac.kr
공공기관,대학교,서울대학교,서울대학교,웹,http://www.snu.ac.kr
공공기관,대학교,개신대학원대학교,개신대학원대학교,웹,http://www.rts.ac.kr
공공기관,대학교,신경대학교,신경대학교,웹,http://www.sgu.ac.kr
공공기관,대학교,그리스도대학교,그리스도대학교,웹,http://www.kcu.ac.kr
공공기관,대학교,영산선학대학교,영산선학대학교,웹,http://www.youngsan.ac.kr
공공기관,대학교,북한대학원대학교,북한대학원대학교,웹,http://www.nk.ac.kr
공공기관,대학교,동방대학원대학교,동방문화대학원대학교,웹,http://www.dongbang.ac.kr
공공기관,대학교,실천신학대학원대학교,실천신학대학원대학교,웹,http://www.gspt.ac.kr
공공기관,대학교,경안신학대학원대학교,경안신학대학원대학교,웹,http://www.gyeongan.ac.kr
공공기관,대학교,예수대학교,예수대학교,웹,http://www.jesus.ac.kr
공공기관,대학교,한림국제대학원대학교,한림국제대학원/대학교,웹,http://www.hugs.ac.kr
공공기관,대학교,한중대학교,한중대학교,웹,http://www.hanzhong.ac.kr
공공기관,대학교,백석대학교,백석대학교,웹,http://www.bu.ac.kr
공공기관,대학교,동명대학교,동명대학교,웹,http://www.tu.ac.kr
공공기관,대학교,한반도국제대학원대학교,한반도국제대학원대학교,웹,http://www.kuis.ac.kr
공공기관,대학교,아주자동차대학,아주자동차대학,웹,http://www.motor.ac.kr
공공기관,대학교,성산효대학원대학교,성산효대학원/대학교,웹,http://www.hyo.ac.kr
공공기관,대학교,영남외국어대학,영남외국어대학,웹,http://www.yflc.ac.kr
공공기관,대학교,전주기전대학,전주기전대학,웹,http://www.kijeon.ac.kr
공공기관,대학교,예원예술대학교,예원예술대학교,웹,http://www.yewon.ac.kr
공공기관,대학교,경희사이버대학교,경희사이버대학교,웹,http://www.khcu.ac.kr
공공기관,대학교,대구사이버대학교,대구사이버대학교,웹,http://www.dcu.ac.kr
공공기관,대학교,서울사이버대학교,서울사이버대학교,웹,http://www.iscu.ac.kr
공공기관,대학교,영진사이버대학,영진사이버대학,웹,http://www.ycc.ac.kr
공공기관,대학교,한양사이버대학교,한양사이버대학교,웹,http://www.hycu.ac.kr/
공공기관,대학교,영남사이버대학교,영남사이버대학교,웹,http://www.yncu.ac.kr
공공기관,대학교,을지대학교,을지대학교,웹,http://www.eulji.ac.kr
공공기관,대학교,인제대학원대학교,인제대학원대학교,웹,http://home.inje.ac.kr/~iias/
공공기관,대학교,울산과학기술대학교,UNIST 울산과학기술대학교(영어),웹,http://www.unist.ac.kr
공공기관,대학교,국제뇌교육종합대학원대학교,국제뇌교육종합대학원대학교,웹,http://www.ube.ac.kr
공공기관,대학교,성서침례대학원대학교,성서침례대학원대학교,웹,http://www.bbts.ac.kr
공공기관,대학교,한영대학,한영대학,웹,http://www.hanyeong.ac.kr
공공기관,대학교,열린사이버대학교,열린사이버대학교,웹,http://www.ocu.ac.kr
공공기관,대학교,한국국제대학교,한국국제대학교,웹,http://www.iuk.ac.kr
공공기관,대학교,가천길대학,가천대학교 메디컬캠퍼스,웹,http://medical.gachon.ac.kr
공공기관,대학교,공주사범대학교,국립공주대학교 사범대학,웹,http://sabum.kongju.ac.kr
공공기관,대학교,서울사회복지대학원대학교,서울사회복지대학원대학교,웹,http://www.ssgu.ac.kr
공공기관,대학교,인천대학교,인천대학교,웹,http://www.incheon.ac.kr
공공기관,대학교,순복음대학원대학교,순복음대학원대학교,웹,http://www.sunbokeum.ac.kr
공공기관,대학교,한국폴리텍여자대학,한국폴리텍대학 안성캠퍼스,웹,http://women.kopo.ac.kr
공공기관,대학교,한국폴리텍VI대학영주캠퍼스,한국폴리텍대학 영주캠퍼스,웹,http://www.kopo.ac.kr/yeongju/index.do
공공기관,대학교,한국폴리텍VI대학달성캠퍼스,한국폴리텍6대학 달성캠퍼스,웹,http://dalseong.kopo.ac.kr/dalseong
공공기관,대학교,한국폴리텍VII대학창원캠퍼스,한국폴리텍대학 창원캠퍼스,웹,http://changwon.kopo.ac.kr
공공기관,대학교,한국폴리텍VII대학진주캠퍼스,한국폴리텍대학 진주캠퍼스,웹,http://jinju.kopo.ac.kr
공공기관,대학교,한국폴리텍VII대학울산캠퍼스,한국폴리텍대학 울산캠퍼스,웹,http://ulsan.kopo.ac.kr
공공기관,대학교,한국폴리텍VII대학부산캠퍼스,한국폴리텍대학 부산캠퍼스,웹,http://busan.kopo.ac.kr
공공기관,대학교,중원대학교,중원대학교,웹,http://www.jwu.ac.kr
공공기관,대학교,한독미디어대학원대학교,한독미디어대학원대학교,웹,http://www.kgit.ac.kr
공공기관,대학교,디지털서울문화예술대학교,디지털서울문화예술대학교,웹,http://www.scau.ac.kr
공공기관,대학교,정화예술대학,정화예술대학,웹,http://www.jb.ac.kr
공공기관,대학교,국제예술대학,국제예술대학,웹,http://www.kica.ac.kr
공공기관,대학교,강릉원주대학교,강릉원주대학교,웹,http://www.gwnu.ac.kr
공공기관,대학교,차의과학대학교,차의과학대학교,웹,http://www.cha.ac.kr
공공기관,대학교,충북도립대학,충북도립대학,웹,http://www.cpu.ac.kr
공공기관,대학교,화신사이버대학교,화신사이버대학교,웹,http://www.hscu.ac.kr
공공기관,대학교,대전신학대학교,대전신학대학교,웹,http://www.daejeon.ac.kr
공공기관,대학교,한국농업대학,한국농업대학,웹,https://www.af.ac.kr
공공기관,대학교,용문상담심리대학원대학교,용문상담심리대학원대학교,웹,http://www.yongmoon.ac.kr
공공기관,대학교,글로벌사이버대학교,글로벌사이버대학교,웹,http://www.global.ac.kr
공공기관,대학교,김천대학교,김천대학교,웹,http://www.gimcheon.ac.kr
공공기관,대학교,고려사이버대학교,고려사이버대학교,웹,http://www.cyberkorea.ac.kr
공공기관,대학교,한국상담대학원대학교,한국상담대학원대학교,웹,http://www.kcgu.ac.kr
공공기관,대학교,한국복지사이버대학,한국복지사이버대학,웹,http://www.corea.ac.kr
공공기관,대학교,한국골프대학,한국골프대학,웹,http://www.kg.ac.kr
공공기관,대학교,송원대학교,송원대학교,웹,http://www.songwon.ac.kr
공공기관,대학교,꽃동네대학교,꽃동네대학교,웹,http://www.kkot.ac.kr
